H.伝票番号,H.集計対象営業年月日,H.集計営業年,H.集計営業月,H.集計営業日,H.曜日,H.伝票発行日,H.伝票処理日,H.客数（合計）,H.客数（男）,H.客数（女）,H.総商品数,H.伝票金額,H.伝票税額,H.値引金額,H.支払金額（現金）,H.支払金額（クレジットカード）,C.客層,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.帳票集計対象商品,D.サブメニュー,D.価格,D.数量,D.オーダー日時,D.配膳済日時,D.オーダーキャンセル日時,D.商品ID,D.商品名,H.店舗ID,H.店舗名,H.テーブル番号ID,H.テーブル番号名,注文時間,滞在時間,客構成,男性比率,店舗名,都道府県,営業開始時間,営業締め時間,サービス料金掛け率,席数,平均気温(℃),降水量の合計(mm),平均風速(m/s),雨フラグ,天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),平均湿度(％),最高気温(℃),最低気温(℃),曜日,週末,祝祭日,特別連休,特別連休＆隣接休日,連休○日目,○日連休,祝祭日名,特別連休名,特別連休名（隣接含）,翌日が休日,入店時間,退店時間,1700-1730,1730-1800,1800-1830,1830-1900,1900-1930,1930-2000,2000-2030,2030-2100,2100-2130,2130-2200,2200-2230,2230-2300,2300-2330,2330-2400
No:201900300001061,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:16:26,2018-06-01 22:26:01,6,3,3,42,25945,1905,0,25945,0,登録なし,1,フード,付き出し,Yes,,380,1,2018-06-01 19:16:26, , ,00000000297,付き出し,003,大和乃山賊,000000020,掘りごたつ8,0 days 00:00:00.000000000,0 days 03:09:35.000000000,"男 : 3人, 女 : 3人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1916,2226,0,0,0,0,6,6,6,6,6,6,0,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,15,フード,一品料理,Yes,,1080,1,2018-06-01 20:57:28, , ,00000000810,単品1080円,003,大和乃山賊,000000019,掘りごたつ7,0 days 01:33:15.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,14,フード,一品料理,Yes,,1080,1,2018-06-01 20:57:28, , ,00000000810,単品1080円,003,大和乃山賊,000000019,掘りごたつ7,0 days 01:33:15.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,16,フード,一品料理,Yes,,1080,1,2018-06-01 20:57:28, , ,00000000810,単品1080円,003,大和乃山賊,000000019,掘りごたつ7,0 days 01:33:15.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,12,ドリンク,単品 リキュール,Yes,ソーダx1,480,1,2018-06-01 20:26:15, , ,00000000756,カシス,003,大和乃山賊,000000019,掘りごたつ7,0 days 01:02:02.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,17,ドリンク,単品 果実酒,Yes,ロックx1,620,1,2018-06-01 20:57:45, , ,00000000742,あらごしみかん酒,003,大和乃山賊,000000019,掘りごたつ7,0 days 01:33:32.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,6,ドリンク,単品 果実酒,Yes,ソーダ割りx1,620,1,2018-06-01 19:24:13, , ,00000000742,あらごしみかん酒,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:00:00.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,10,ドリンク,単品 果実酒,Yes,ロックx1,480,1,2018-06-01 19:56:45, , ,00000000739,南高梅酒,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:32:32.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,11,ドリンク,単品 ウィスキー,Yes,,450,1,2018-06-01 20:26:15, , ,00000000730,ハイボール,003,大和乃山賊,000000019,掘りごたつ7,0 days 01:02:02.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,13,ドリンク,単品 ウィスキー,Yes,,450,1,2018-06-01 20:57:28, , ,00000000730,ハイボール,003,大和乃山賊,000000019,掘りごたつ7,0 days 01:33:15.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,4,ドリンク,ビール,Yes,,480,1,2018-06-01 19:24:13, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:00:00.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,5,ドリンク,ビール,Yes,,480,1,2018-06-01 19:24:13, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:00:00.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,9,フード,山賊の逸品,Yes,,620,1,2018-06-01 19:33:31, , ,00000000673,こだわりの出汁巻き,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:09:18.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,8,フード,山賊の逸品,Yes,,650,1,2018-06-01 19:33:31, , ,00000000670,茄子と豆腐の揚げ出し,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:09:18.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,7,フード,山賊の肴,Yes,,420,1,2018-06-01 19:33:31, , ,00000000643,枝豆バター醤油,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:09:18.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,3,フード,付き出し,Yes,,380,1,2018-06-01 19:24:13, , ,00000000297,付き出し,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:00:00.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,2,フード,付き出し,Yes,,380,1,2018-06-01 19:24:13, , ,00000000297,付き出し,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:00:00.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001062,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 19:24:13,2018-06-01 22:39:38,3,2,1,17,10934,804,0,10934,0,登録なし,1,フード,付き出し,Yes,,380,1,2018-06-01 19:24:13, , ,00000000297,付き出し,003,大和乃山賊,000000019,掘りごたつ7,0 days 00:00:00.000000000,0 days 03:15:25.000000000,"男 : 2人, 女 : 1人",0.67,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1924,2239,0,0,0,0,3,3,3,3,3,3,3,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,14,ドリンク,単品 サワー,Yes,,480,1,2018-06-01 21:06:13, , ,00000000785,レモンサワー,003,大和乃山賊,000000012,テーブル3,0 days 00:50:00.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,6,フード,付き出し,Yes,,380,1,2018-06-01 20:34:54, , ,00000000297,付き出し,003,大和乃山賊,000000012,テーブル3,0 days 00:18:41.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,7,フード,付き出し,Yes,,380,1,2018-06-01 20:34:54, , ,00000000297,付き出し,003,大和乃山賊,000000012,テーブル3,0 days 00:18:41.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,4,フード,山賊の肴,Yes,,480,1,2018-06-01 20:16:13, , ,00000000639,こん刺し,003,大和乃山賊,000000012,テーブル3,0 days 00:00:00.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,2,フード,馬刺し,Yes,,780,1,2018-06-01 20:16:13, , ,00000000656,馬刺しユッケ,003,大和乃山賊,000000012,テーブル3,0 days 00:00:00.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,3,フード,山賊の逸品,Yes,,680,1,2018-06-01 20:16:13, , ,00000000671,山賊豚キムチ,003,大和乃山賊,000000012,テーブル3,0 days 00:00:00.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,1,フード,囲炉裏焼き,Yes,半分x1,720,1,2018-06-01 20:16:13, , ,00000000676,国産鶏の豪快山賊焼き,003,大和乃山賊,000000012,テーブル3,0 days 00:00:00.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,11,ドリンク,ビール,Yes,,480,1,2018-06-01 20:48:12, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000012,テーブル3,0 days 00:31:59.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,9,ドリンク,ビール,Yes,,480,1,2018-06-01 20:34:54, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000012,テーブル3,0 days 00:18:41.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,8,ドリンク,ビール,Yes,,480,1,2018-06-01 20:34:54, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000012,テーブル3,0 days 00:18:41.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,5,ドリンク,ビール,Yes,,480,1,2018-06-01 20:22:44, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000012,テーブル3,0 days 00:06:31.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,10,ドリンク,単品 果実酒,Yes,水割りx1,480,1,2018-06-01 20:34:54, , ,00000000739,南高梅酒,003,大和乃山賊,000000012,テーブル3,0 days 00:18:41.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,12,フード,〆,Yes,めんたいこx1,380,1,2018-06-01 21:06:13, , ,00000000774,お茶漬け,003,大和乃山賊,000000012,テーブル3,0 days 00:50:00.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001063,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:16:13,2018-06-01 21:33:31,2,1,1,14,7727,567,0,7727,0,登録なし,13,フード,甘,Yes,,480,1,2018-06-01 21:06:13, , ,00000000775,スイートポテト,003,大和乃山賊,000000012,テーブル3,0 days 00:50:00.000000000,0 days 01:17:18.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2016,2133,0,0,0,0,0,0,2,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,9,ドリンク,単品 サワー,Yes,,480,1,2018-06-01 21:12:30, , ,00000000787,ゆずサワー,003,大和乃山賊,000000010,テーブル1,0 days 00:15:46.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,1,フード,付き出し,Yes,,380,1,2018-06-01 20:56:44, , ,00000000297,付き出し,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,2,フード,付き出し,Yes,,380,1,2018-06-01 20:56:44, , ,00000000297,付き出し,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,7,フード,大和の和え野菜,Yes,,680,1,2018-06-01 20:56:44, , ,00000000646,蒸し鶏とキャベツのサラダ,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,5,フード,とり刺身,Yes,,750,1,2018-06-01 20:56:44, , ,00000000659,鶏ももたたき,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,6,フード,山賊の揚げ物,Yes,,420,1,2018-06-01 20:56:44, , ,00000000662,なんこつ唐揚げ,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,8,フード,山賊の逸品,Yes,,650,1,2018-06-01 20:56:44, , ,00000000670,茄子と豆腐の揚げ出し,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,4,ドリンク,ビール,Yes,,480,1,2018-06-01 20:56:44, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,3,ドリンク,ビール,Yes,,480,1,2018-06-01 20:56:44, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000010,テーブル1,0 days 00:00:00.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
No:201900300001064,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 20:56:44,2018-06-01 21:54:28,2,2,0,12,6843,503,0,6843,0,登録なし,10,ドリンク,麦焼酎グラス,Yes,水割りx1,680,1,2018-06-01 21:12:30, , ,00000000717,中々,003,大和乃山賊,000000010,テーブル1,0 days 00:15:46.000000000,0 days 00:57:44.000000000,"男 : 2人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,2056,2154,0,0,0,0,0,0,0,2,2,0,0,0,0,0
